cell_id	item_no	item_name	key	present	validated	severity	value	note	sub_ratio_level	sub_clip_range	sub_advantage_normalization	sub_dynamic_sampling	sub_token_mask	sub_ref_snapshot	sub_kl_coefficient	sub_kl_estimator	sub_backend	sub_precision	sub_decoding_params	sub_contamination_check	sub_parser_probe
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s1_a0dffa8860	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s1_a0dffa8860	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s1_a0dffa8860	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s1_a0dffa8860	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s1_a0dffa8860.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s1_a0dffa8860.json													
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s1_a0dffa8860	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=2	fixed-G=2													
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s1_a0dffa8860	6	Held-out split	heldout_split	1	1	ok	humaneval_subset	humaneval_subset													
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s1_a0dffa8860	7	Decontamination & parser probe	decontamination_notes	1	1	ok	humaneval-openai-subset	humaneval-openai-subset												0	0
meta-llama-Llama-3-2-3B_humaneval_subset_G32_t0.6_s0_4199d781a5	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_humaneval_subset_G32_t0.6_s0_4199d781a5	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_humaneval_subset_G32_t0.6_s0_4199d781a5	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_humaneval_subset_G32_t0.6_s0_4199d781a5	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G32_t0.6_s0_4199d781a5.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G32_t0.6_s0_4199d781a5.json													
meta-llama-Llama-3-2-3B_humaneval_subset_G32_t0.6_s0_4199d781a5	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=32	fixed-G=32													
meta-llama-Llama-3-2-3B_humaneval_subset_G32_t0.6_s0_4199d781a5	6	Held-out split	heldout_split	1	1	ok	humaneval_subset	humaneval_subset													
meta-llama-Llama-3-2-3B_humaneval_subset_G32_t0.6_s0_4199d781a5	7	Decontamination & parser probe	decontamination_notes	1	1	ok	humaneval-openai-subset	humaneval-openai-subset												0	0
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s0_88fd09ba58	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s0_88fd09ba58	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s0_88fd09ba58	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s0_88fd09ba58	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s0_88fd09ba58.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s0_88fd09ba58.json													
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s0_88fd09ba58	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=4	fixed-G=4													
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s0_88fd09ba58	6	Held-out split	heldout_split	1	1	ok	humaneval_subset	humaneval_subset													
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s0_88fd09ba58	7	Decontamination & parser probe	decontamination_notes	1	1	ok	humaneval-openai-subset	humaneval-openai-subset												0	0
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s1_c2e1c58d03	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s1_c2e1c58d03	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s1_c2e1c58d03	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s1_c2e1c58d03	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s1_c2e1c58d03.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s1_c2e1c58d03.json													
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s1_c2e1c58d03	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=4	fixed-G=4													
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s1_c2e1c58d03	6	Held-out split	heldout_split	1	1	ok	humaneval_subset	humaneval_subset													
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s1_c2e1c58d03	7	Decontamination & parser probe	decontamination_notes	1	1	ok	humaneval-openai-subset	humaneval-openai-subset												0	0
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s0_17fc7e91db	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s0_17fc7e91db	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s0_17fc7e91db	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s0_17fc7e91db	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s0_17fc7e91db.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s0_17fc7e91db.json													
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s0_17fc7e91db	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=4	fixed-G=4													
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s0_17fc7e91db	6	Held-out split	heldout_split	1	1	ok	humaneval_subset	humaneval_subset													
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s0_17fc7e91db	7	Decontamination & parser probe	decontamination_notes	1	1	ok	humaneval-openai-subset	humaneval-openai-subset												0	0
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s1_ade17b9ade	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s1_ade17b9ade	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s1_ade17b9ade	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s1_ade17b9ade	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s1_ade17b9ade.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s1_ade17b9ade.json													
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s1_ade17b9ade	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=4	fixed-G=4													
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s1_ade17b9ade	6	Held-out split	heldout_split	1	1	ok	humaneval_subset	humaneval_subset													
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s1_ade17b9ade	7	Decontamination & parser probe	decontamination_notes	1	1	ok	humaneval-openai-subset	humaneval-openai-subset												0	0
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s0_0614d05c8f	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s0_0614d05c8f	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s0_0614d05c8f	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s0_0614d05c8f	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s0_0614d05c8f.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s0_0614d05c8f.json													
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s0_0614d05c8f	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=8	fixed-G=8													
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s0_0614d05c8f	6	Held-out split	heldout_split	1	1	ok	humaneval_subset	humaneval_subset													
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s0_0614d05c8f	7	Decontamination & parser probe	decontamination_notes	1	1	ok	humaneval-openai-subset	humaneval-openai-subset												0	0
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s1_ff5b88ec10	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s1_ff5b88ec10	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s1_ff5b88ec10	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s1_ff5b88ec10	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s1_ff5b88ec10.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s1_ff5b88ec10.json													
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s1_ff5b88ec10	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=8	fixed-G=8													
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s1_ff5b88ec10	6	Held-out split	heldout_split	1	1	ok	humaneval_subset	humaneval_subset													
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s1_ff5b88ec10	7	Decontamination & parser probe	decontamination_notes	1	1	ok	humaneval-openai-subset	humaneval-openai-subset												0	0
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s0_2d6d38d3ef	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s0_2d6d38d3ef	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s0_2d6d38d3ef	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s0_2d6d38d3ef	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s0_2d6d38d3ef.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s0_2d6d38d3ef.json													
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s0_2d6d38d3ef	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=8	fixed-G=8													
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s0_2d6d38d3ef	6	Held-out split	heldout_split	1	1	ok	humaneval_subset	humaneval_subset													
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s0_2d6d38d3ef	7	Decontamination & parser probe	decontamination_notes	1	1	ok	humaneval-openai-subset	humaneval-openai-subset												0	0
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s1_12354b9ca9	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s1_12354b9ca9	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s1_12354b9ca9	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s1_12354b9ca9	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s1_12354b9ca9.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s1_12354b9ca9.json													
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s1_12354b9ca9	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=8	fixed-G=8													
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s1_12354b9ca9	6	Held-out split	heldout_split	1	1	ok	humaneval_subset	humaneval_subset													
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s1_12354b9ca9	7	Decontamination & parser probe	decontamination_notes	1	1	ok	humaneval-openai-subset	humaneval-openai-subset												0	0
